"id","entity1","entity1_label","relation","entity2","entity2_label","score","sentence","method","entity1_negated","entity1_uncertain","entity1_family","entity1_historical","entity2_negated","entity2_uncertain","entity2_family","entity2_historical","assertion","entity1_cui","entity1_canonical_name","entity1_semantic_group","entity2_cui","entity2_canonical_name","entity2_semantic_group"
"2489","posterior segment","AREA","CONTAINS","left 1st rib","BIOLOGICAL_STRUCTURE","0.8894","Focal activity in the posterior segment of the left 1st rib, SUVmax 4.7, with accompanying lytic destruction.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0348015","Posterior segment","ANAT","","",""
"2490","Focal activity","SIGN_SYMPTOM","LOCATED_IN","scapulae","BIOLOGICAL_STRUCTURE","0.7988","Focal activity in the scapulae.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0026606","Physical activity","ACTI","C0036277","Bone structure of scapula","ANAT"
"2491","Focal activity","SIGN_SYMPTOM","LOCATED_IN","thoracic vertebrae","BIOLOGICAL_STRUCTURE","0.8369","Focal activity in all the thoracic vertebrae.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0026606","Physical activity","ACTI","C0039987","Bone structure of thoracic vertebra","ANAT"
"2493","Metabolic activity","SIGN_SYMPTOM","LOCATED_IN","junction","AREA","0.819","Metabolic activity at the junction of the L3/L4 spinous processes - Baastrup's sign.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0025513","Activation, Metabolic","PHYS","C1706311","Junction Device","OBJC"
"2493","Metabolic activity","SIGN_SYMPTOM","CAUSES","Baastrup's sign","DISEASE_DISORDER","0.8684","Metabolic activity at the junction of the L3/L4 spinous processes - Baastrup's sign.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0025513","Activation, Metabolic","PHYS","","",""
"2493","junction","AREA","CONTAINS","L3/L4 spinous processes","BIOLOGICAL_STRUCTURE","0.892","Metabolic activity at the junction of the L3/L4 spinous processes - Baastrup's sign.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C1706311","Junction Device","OBJC","C3897005","Spinous Processes","ANAT"
"2494","Metabolic activity","SIGN_SYMPTOM","ASSOCIATED_WITH","focus","SIGN_SYMPTOM","0.8379","Metabolic activity in a focus in the medullary cavity of the proximal metaphysis of the right femur, SUVmax 4.7.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0025513","Activation, Metabolic","PHYS","C0205234","Focal","CONC"
"2494","Metabolic activity","SIGN_SYMPTOM","QUANTIFIES","SUVmax","LAB_VALUE","0.8868","Metabolic activity in a focus in the medullary cavity of the proximal metaphysis of the right femur, SUVmax 4.7.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0025513","Activation, Metabolic","PHYS","","",""
"2494","focus","SIGN_SYMPTOM","AFFECTS","medullary cavity","BIOLOGICAL_STRUCTURE","0.8648","Metabolic activity in a focus in the medullary cavity of the proximal metaphysis of the right femur, SUVmax 4.7.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0205234","Focal","CONC","C0222662","Medullary cavity of bone","ANAT"
"2495","Metabolically active","SIGN_SYMPTOM","LOCATED_IN","palatine tonsils","BIOLOGICAL_STRUCTURE","0.8591","Metabolically active palatine tonsils, predominantly on the left side, SUVmax 7.3 (on the right 3.9); previously 9.8 (on the right side 5.8) - probably inflammatory.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","","","","C0040421","Palatine Tonsil","ANAT"
"2495","palatine tonsils","BIOLOGICAL_STRUCTURE","LOCATED_IN","left side","AREA","0.8581","Metabolically active palatine tonsils, predominantly on the left side, SUVmax 7.3 (on the right 3.9); previously 9.8 (on the right side 5.8) - probably inflammatory.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0040421","Palatine Tonsil","ANAT","C0205091","Left","CONC"
"2495","9.8","LAB_VALUE","INDICATES","inflammatory","DISEASE_DISORDER","0.8655","Metabolically active palatine tonsils, predominantly on the left side, SUVmax 7.3 (on the right 3.9); previously 9.8 (on the right side 5.8) - probably inflammatory.","biolink_bert","False","False","False","False","False","True","False","False","uncertain","","","","C0333348","Inflammatory","CONC"
"2496","Metabolically active","DISEASE_DISORDER","AFFECTS","palatine tonsils","BIOLOGICAL_STRUCTURE","0.8612","Metabolically active palatine tonsils, predominantly on the left side, SUVmax 9.8 (on the right side 5.8) - most probably inflammatory.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","","","","C0040421","Palatine Tonsil","ANAT"
"2497","Metabolically active focus","DIAGNOSTIC_PROCEDURE","PERFORMED_ON","sole of the left foot","BIOLOGICAL_STRUCTURE","0.8929","Metabolically active focus in the sole of the left foot in the region of the base of the 5th toe (SUVmax 3.9).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","","","","C0230463","Sole of Foot","ANAT"
"2497","Metabolically active focus","DIAGNOSTIC_PROCEDURE","PERFORMED_ON","base of the 5th toe","BIOLOGICAL_STRUCTURE","0.8926","Metabolically active focus in the sole of the left foot in the region of the base of the 5th toe (SUVmax 3.9).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","","","","","",""
"2498","lytic lesions","DISEASE_DISORDER","LOCATED_IN","stump of the right femur","BIOLOGICAL_STRUCTURE","0.8205","Metabolically active area of lytic lesions in the stump of the right femur in the region of the distal end, in the inner-posterior wall, measuring up to 24x9 mm over a length of 36 mm, SUVmax 10.4.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0221204","Lytic lesion","DISO","","",""
"2505","fibrosis","DISEASE_DISORDER","AFFECTS","left lung base","BIOLOGICAL_STRUCTURE","0.8342","Apart from slight fibrosis at the left lung base, no discernible focal lesions.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0016059","Fibrosis","DISO","C0225732","Structure of base of left lung","ANAT"
"2512","background","LAB_VALUE","IS_VALUE_OF","SUVmax","DIAGNOSTIC_PROCEDURE","0.8737","The remaining nodes have activity at a level close to the vascular background (SUVmax 2.2).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C1706907","Background","CONC","","",""
"2512","SUVmax","DIAGNOSTIC_PROCEDURE","MEASURES","2.2","LAB_VALUE","0.8863","The remaining nodes have activity at a level close to the vascular background (SUVmax 2.2).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","","","","C4517629","2.2","CONC"
"2514","post-treatment changes","DISEASE_DISORDER","CAUSES","active process","DISEASE_DISORDER","0.8205","Probably also post-treatment changes without an active process; for observation.","biolink_bert","False","True","False","False","True","False","False","False","negated+uncertain","C1882428","Post-Therapy","CONC","C1522240","Process","PHEN"
"2515","reparative changes","DISEASE_DISORDER","CAUSES","active underlying process","DISEASE_DISORDER","0.8101","Probably reparative changes without an active underlying process.","biolink_bert","False","True","False","False","True","True","False","False","negated+uncertain","","","","","",""
"2516","complete regression","OUTCOME","INDICATES","lesion","DISEASE_DISORDER","0.8283","Normal appearance of the L5 vertebral arch - complete regression of the previously imaged lesion","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C5421224","Complete Regression","DISO","C0221198","Lesion","DISO"
"2519","inflammatory","DISEASE_DISORDER","DIAGNOSES","local assessment","DIAGNOSTIC_PROCEDURE","0.8804","Rather inflammatory, but for local assessment.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0333348","Inflammatory","CONC","C0031809","Physical Examination","PROC"
"2521","HL","DISEASE_DISORDER","TREATS","chemotherapy","THERAPEUTIC_PROCEDURE","0.8906","Diagnosis: HL during chemotherapy (after 2 cycles).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0019829","Hodgkin Disease","DISO","C0013216","Pharmacotherapy","PROC"
"2533","defect","SIGN_SYMPTOM","TREATS","destruction","THERAPEUTIC_PROCEDURE","0.8757","Superiorly, a bone defect following sampling / excision / destruction.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C1457869","Defect","CONC","C1261381","Destructive procedure (surgical)","PROC"
"2536","increase in glucose metabolism","SIGN_SYMPTOM","AFFECTS","irradiated area","BIOLOGICAL_STRUCTURE","0.8293","Generalised, discreet increase in glucose metabolism within the irradiated area - typical.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0596620","glucose metabolism","PHYS","C1522449","Therapeutic radiology procedure","PROC"
"2538","8","QUANTITATIVE_CONCEPT","QUANTIFIES","foci","SIGN_SYMPTOM","0.8633","In the femurs (8 foci on the right; 4 foci on the left);","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0205454","Eight","CONC","C0205234","Focal","CONC"
"2538","foci","SIGN_SYMPTOM","LOCATED_IN","right","BIOLOGICAL_STRUCTURE","0.856","In the femurs (8 foci on the right; 4 foci on the left);","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0205234","Focal","CONC","C0205090","Right","CONC"
"2539","calcification","SIGN_SYMPTOM","AFFECTS","centre","BIOLOGICAL_STRUCTURE","0.8147","In the left popliteal region, an irregular area of heterogeneous calcification with metabolic activity around it and an ametabolic centre, measuring up to 77x45 mm in the transverse plane, SUVmax 4.5.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0006660","Physiologic calcification","PHYS","C0205099","Central","CONC"
"2540","lesion","DISEASE_DISORDER","HAS_SYMPTOM","internal lucency","SIGN_SYMPTOM","0.9052","In the left iliac crest, a sclerotic lesion with an internal lucency, measuring 15x10 mm.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0221198","Lesion","DISO","C0205102","Internal","CONC"
"2541","invasion","SIGN_SYMPTOM","AFFECTS","mediastinum","BIOLOGICAL_STRUCTURE","0.82","In the sternum (with invasion of the mediastinum to a depth of up to 20 mm and of the pectoral muscles);","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C1269955","Tumor Cell Invasion","DISO","C0025066","Mediastinum","ANAT"
"2543","CT","DIAGNOSTIC_PROCEDURE","REVEALS","foci","DISEASE_DISORDER","0.9224","Compared with the CT (for the foci visible on CT), the lesions are mostly new or show considerable progression.","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0009778","Connecticut","GEOG","C0205234","Focal","CONC"
"2544","bone destruction","SIGN_SYMPTOM","AFFECTS","base of the skull","BIOLOGICAL_STRUCTURE","0.8363","At the remaining sites of bone destruction (including the base of the skull; the posterior-superior part of the left iliac bone; the right pubic bone; the body of Th3; the body of Th12).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0238790","Bone destruction","DISO","C0149543","Base of skull structure","ANAT"
"2544","bone destruction","SIGN_SYMPTOM","AFFECTS","posterior-superior part of the left iliac bone","BIOLOGICAL_STRUCTURE","0.833","At the remaining sites of bone destruction (including the base of the skull; the posterior-superior part of the left iliac bone; the right pubic bone; the body of Th3; the body of Th12).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0238790","Bone destruction","DISO","C0223646","Structure of posterior superior iliac spine","ANAT"
"2547","SUVmax","DIAGNOSTIC_PROCEDURE","MEASURES","2.0","LAB_VALUE","0.8867","In the shaft of the right femur, proximally, a discreetly metabolically active focus 11 mm in diameter, SUVmax 2.0 (previously the same size, SUVmax 1.7).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","","","","C4527565","Performance of the Upper Limb Module for DMD 2.0 Functional Test","CONC"
"2550","focus","SIGN_SYMPTOM","LOCATED_IN","left 8th rib","BIOLOGICAL_STRUCTURE","0.8519","In most of the ribs (the largest focus in the left 8th rib with extraosseous invasion, measuring 43x30 mm, SUVmax 17.6","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0205234","Focal","CONC","","",""
"2551","single","QUANTITATIVE_CONCEPT","QUANTIFIES","focus of activity","SIGN_SYMPTOM","0.9014","In the spleen, a single small focus of activity, SUVmax 3.6 (vs 2.9 in the remaining parenchyma).","biolink_bert","False","False","False","False","False","False","False","False","affirmed","C0037179","Unmarried person","LIVB","C0026606","Physical activity","ACTI"
